incremental_id,event_type,description,event_date,status,date_reported,id
3622,Attempt,Explain daughter city training paper huge standard state sense education talk professor occur.,2005-04-17,Closed,2023-02-03,673ef5fd856b503e27001234
3623,Murder,West late security gas authority must expect.,2016-01-10,Investigating,2007-06-12,673ef5fdecdcd675b3001234
3624,Attempt,His letter stop particular relate draw man expert.,2011-01-07,Investigating,2024-05-23,673ef5fd5ee0070c40001234
3625,Murder,Claim account your pretty professional adult where represent character account their theory.,2017-03-19,Investigating,2007-09-16,673ef5fddd7970532b001234
3626,Murder,Oil side loss century what hope medical six could opportunity.,2009-04-25,Investigating,2012-05-12,673ef5fd0ee8b85a85001234
3627,Theft,Property court involve think fear sort professor tell tax.,2009-05-27,Pending,2006-12-20,673ef5fd2bf283c05b001234
3628,Murder,Church lay everybody who action feel can time.,2017-08-23,Closed,2017-06-21,673ef5fd3e524bf740001234
3629,Kidnapping,See bill score long together hair mean citizen.,2012-09-28,Investigating,2014-01-19,673ef5fd1305f6c705001234
3630,Attempt,Group low kitchen show so available bar sound bill bad win.,2020-11-08,Closed,2015-10-15,673ef5fd1a551829d5001234
3631,Murder,Stuff key someone likely center father.,2013-05-20,Investigating,2022-09-07,673ef5fdfd4c2dc64c001234
3632,Theft,Physical system throughout bring site after hand sit.,2009-03-24,Closed,2016-01-05,673ef5fd398475c83b001234
3633,Theft,Standard argue minute actually college but yet remain foot community nor.,2020-07-26,Investigating,2020-04-10,673ef5fdacf9221546001234
3634,Murder,Left factor without course economic rule Mr including detail performance administration.,2016-02-15,Pending,2016-08-07,673ef5fde2eabaf963001234
3635,Murder,Provide scientist until seek skill prove official lay wonder miss.,2017-01-16,Closed,2015-04-15,673ef5fda098b2eb31001234
3636,Kidnapping,Character think add low understand body it reflect choose consumer professor protect.,2011-01-11,Pending,2016-06-08,673ef5fd48042b1dae001234
3637,Kidnapping,Before team for my around hand attention over action.,2005-02-08,Closed,2013-03-13,673ef5fdcae82d4350001234
3638,Attempt,Discuss difference claim admit argue city answer.,2023-06-17,Pending,2018-06-28,673ef5fd895daa408f001234
3639,Attempt,Design take red individual subject perhaps onto foreign table war.,2023-04-08,Investigating,2013-01-06,673ef5fdba304f3809001234
3640,Attempt,Air cultural morning write require address.,2012-05-14,Pending,2018-01-17,673ef5fd4f11b55f57001234
3641,Attempt,Send it leave here fund add message or light play.,2020-01-01,Pending,2021-09-20,673ef5fd22c5a90107001234
3642,Attempt,Product effort protect like phone some could attorney live traditional organization effort student make.,2016-06-15,Investigating,2007-12-18,673ef5fd300d1539c3001234
3643,Murder,Against nice after participant raise near food suggest.,2018-12-04,Pending,2024-10-24,673ef5fd7ae11af208001234
3644,Attempt,Long huge south conference establish dinner other Democrat example which beat.,2013-07-09,Pending,2014-07-16,673ef5fd8a057268a7001234
3645,Kidnapping,Woman here American far hair idea thank lose choose eye coach.,2013-02-09,Pending,2014-06-24,673ef5fdd0aa518d4d001234
3646,Attempt,Responsibility way opportunity up we do.,2019-11-20,Investigating,2005-07-05,673ef5fdb5a1d92522001234
3647,Attempt,South floor occur condition reflect structure available already high close plan.,2021-02-08,Closed,2017-10-15,673ef5fd0d8080853a001234
3648,Theft,Keep bag role each seek so key attack lot these.,2014-03-22,Investigating,2023-07-22,673ef5fdcff02a74da001234
3649,Theft,Though trouble tough who his local information.,2006-08-15,Closed,2024-04-25,673ef5fd49c0fa7f96001234
3650,Murder,Daughter yet soon age road mind likely involve garden stop very condition customer.,2021-05-21,Closed,2019-11-28,673ef5fd45cef8e5b9001234
3651,Kidnapping,Participant general talk seat recent fill.,2005-06-08,Investigating,2020-01-01,673ef5fdc203e4a1bd001234
3652,Murder,Others student top industry day brother middle ago tell benefit hair condition.,2018-04-10,Pending,2017-05-06,673ef5fde1021d4391001234
3653,Kidnapping,Often run send husband just quality add point.,2011-05-12,Closed,2024-09-15,673ef5fd2da6cc4a5d001234
3654,Murder,Foot himself commercial four compare production food fast society approach avoid.,2007-07-29,Pending,2007-11-24,673ef5fdcf88118aa2001234
3655,Attempt,Push man step treat generation spend shake send case challenge compare.,2007-03-10,Closed,2011-01-20,673ef5fd310cc7ca5a001234
3656,Theft,Training difficult reveal step she five wide society enjoy outside couple light lead.,2020-11-13,Investigating,2020-04-27,673ef5fd14678db828001234
3657,Attempt,Eat thank mind police at happy onto support.,2020-11-04,Closed,2012-09-18,673ef5fda22d33b4a0001234
3658,Attempt,Identify soon figure subject during quite no development suggest hotel economy growth where.,2010-05-12,Investigating,2007-10-28,673ef5fd30a237d18c001234
3659,Theft,Tend attorney ability five beyond toward relate.,2017-12-05,Closed,2015-03-20,673ef5fd07845cd9ae001234
3660,Murder,Section him person home special model serious car.,2012-10-16,Investigating,2011-05-10,673ef5fd9627c45df5001234
3661,Theft,Tough structure weight interesting bring rise.,2024-02-09,Pending,2018-08-15,673ef5fde761813f83001234
3662,Murder,Executive book enough simply federal born popular indeed land bit.,2018-01-29,Pending,2024-01-05,673ef5fd2b346a0aa3001234
3663,Kidnapping,Recognize man green mouth loss process just young floor professional method entire nothing.,2014-04-10,Pending,2017-03-29,673ef5fdddf9029977001234
3664,Attempt,Country city guy present treat building while.,2017-03-01,Pending,2005-05-22,673ef5fdb67fb3360a001234
3665,Murder,Continue perhaps development various respond common good man someone mean state particularly.,2015-05-05,Closed,2009-12-07,673ef5fd6915849303001234
3666,Kidnapping,Late put story debate environmental nor public child happy.,2015-12-11,Investigating,2021-02-12,673ef5fd1ea97de85e001234
3667,Kidnapping,Than same national early job into improve occur interest outside try human.,2019-05-19,Investigating,2011-11-28,673ef5fdf095cedd23001234
3668,Theft,Space time discuss bill environment data ground teach surface science early exactly beat.,2005-02-12,Closed,2008-03-20,673ef5fd1d2a48c55f001234
3669,Murder,Laugh since civil deal TV effort yeah personal friend better six find add.,2021-09-22,Pending,2008-08-17,673ef5fde1228be46d001234
3670,Attempt,Reveal car population authority society early clearly couple usually social turn American.,2024-02-03,Closed,2023-04-26,673ef5fd77ec6f21c8001234
3671,Murder,Film car become nice law laugh result over wind.,2009-06-07,Pending,2019-04-08,673ef5fd54ebdfbbfe001234
3672,Murder,Ten almost perform rate sell impact want level everything television fish.,2019-10-01,Closed,2023-01-11,673ef5fdf3c89b7be3001234
3673,Theft,Personal do final soon blood author pick strategy.,2016-11-12,Closed,2008-01-12,673ef5fd740a02d078001234
3674,Murder,Third road shoulder season page nearly let.,2013-12-15,Pending,2020-06-07,673ef5fdf35fd56706001234
3675,Theft,Little party purpose pattern source able else when total exactly exactly.,2019-03-09,Pending,2007-01-06,673ef5fd845f3cb43a001234
3676,Theft,Off open gun indicate our near.,2015-08-31,Investigating,2014-04-12,673ef5fd1133832659001234
3677,Kidnapping,Wind help agreement tend material soon.,2011-04-10,Investigating,2011-04-14,673ef5fd71d7232b9f001234
3678,Murder,Conference board available affect west wall head get clearly improve pay determine add.,2011-09-23,Closed,2020-07-02,673ef5fd2151b4c76b001234
3679,Attempt,Indeed call pressure culture upon road.,2016-09-10,Closed,2019-08-25,673ef5fd74791edf1f001234
3680,Attempt,Kitchen theory service watch blood social language trip maybe.,2017-11-10,Investigating,2010-10-14,673ef5fd2122c699d5001234
3681,Attempt,Suddenly see development address though book industry oil wrong ask stand fill line.,2014-10-11,Pending,2022-11-16,673ef5fd9426c311e7001234
3682,Murder,Bed lot region early practice most color.,2023-10-27,Closed,2023-04-16,673ef5fd898aef0932001234
3683,Theft,Mean animal while maintain perform sell sure field how.,2007-01-30,Pending,2010-05-06,673ef5fdacb5d1120b001234
3684,Theft,Its protect such class card claim fact discussion direction worker.,2005-05-01,Pending,2011-01-28,673ef5fdc90e274d55001234
3685,Theft,Draw ability account action head number blood stuff politics situation movie guy.,2013-05-06,Pending,2005-06-11,673ef5fd55a0df4b5a001234
3686,Kidnapping,Purpose who whom above until board mind five and green study ball.,2017-12-26,Pending,2017-12-26,673ef5fddc727151e5001234
3687,Murder,Her soon certainly bring later big TV sit ask rather else people heavy.,2007-05-04,Investigating,2015-01-15,673ef5fd6754e06e46001234
3688,Attempt,Sense necessary nice up rich treatment natural defense alone participant general police.,2024-06-05,Pending,2012-02-25,673ef5fdd880067f87001234
3689,Kidnapping,Position your reach approach he again community question.,2014-05-23,Pending,2024-05-09,673ef5fd39ea40e164001234
3690,Kidnapping,Billion positive owner out huge join discussion after on happen provide.,2017-12-13,Closed,2019-09-13,673ef5fd781397bc06001234
3691,Theft,Answer ball response would politics action professor low campaign no.,2012-01-19,Closed,2007-03-07,673ef5fd8abfe8ac9e001234
3692,Kidnapping,Thousand trial recognize necessary front expert when sell wide girl cell body.,2012-05-06,Pending,2015-11-01,673ef5fd882735cbdf001234
3693,Attempt,Scene father treatment history save world exist apply forget everyone certain central.,2013-08-21,Pending,2017-07-23,673ef5fdf23d125da1001234
3694,Attempt,Success model partner sit as election make decide public far citizen.,2019-12-03,Investigating,2008-08-12,673ef5fd4b26dc4663001234
3695,Attempt,Police wear third challenge end explain likely maintain pretty eat address.,2024-05-18,Closed,2005-05-04,673ef5fdaf1b575406001234
3696,Murder,Order seat analysis money keep here tough training worker.,2008-07-08,Closed,2019-07-25,673ef5fd95c9d994f8001234
3697,Attempt,Act score party loss dream sport player money site raise ok make.,2013-06-21,Investigating,2006-04-14,673ef5fd0b105cf150001234
3698,Theft,Couple able international possible stock economy ten.,2006-07-21,Closed,2018-09-17,673ef5fd943aa0fcda001234
3699,Kidnapping,Win practice kind drop material happy head option pretty type both.,2007-10-15,Pending,2023-07-28,673ef5fda18630ab1c001234
3700,Murder,Life so movie company guess green.,2015-12-12,Investigating,2018-09-12,673ef5fdf92586a25b001234
3701,Kidnapping,Seat whether meeting run fire wrong owner man reality.,2016-06-18,Investigating,2013-07-02,673ef5fdb181eaa49f001234
3702,Murder,Teach game I service station direction rate product buy condition like sell money.,2016-06-29,Pending,2020-05-11,673ef5fda928731e10001234
3703,Kidnapping,Bill decade billion foot who wear establish both power they.,2020-03-24,Investigating,2010-03-02,673ef5fd7d2a383e54001234
3704,Kidnapping,Thousand building hit push style various them sit door rest indicate leg.,2011-07-12,Pending,2005-08-13,673ef5fd9308b0d6e5001234
3705,Attempt,Inside now business yes ready wear clear coach true guess foreign leave almost.,2018-05-09,Investigating,2011-01-18,673ef5fd2cfa3753d6001234
3706,Murder,Agent who power provide price how score.,2021-10-28,Closed,2010-12-15,673ef5fd4764f37856001234
3707,Theft,Wait after evening fall enjoy whole since political respond war.,2009-09-05,Closed,2006-04-04,673ef5fd2ad9e5e943001234
3708,Theft,Fight food old response name think.,2024-06-01,Pending,2015-06-28,673ef5fd34ffeb359a001234
3709,Theft,Everyone operation as check call computer experience door most matter.,2022-06-29,Pending,2011-08-26,673ef5fd56db57b4db001234
3710,Theft,Point minute relate deep police rock then brother.,2019-04-19,Closed,2017-01-10,673ef5fd5505712229001234
3711,Attempt,West lot from in none real money again third without man throw.,2017-01-21,Pending,2021-10-24,673ef5fdaba18772fc001234
3712,Murder,Cut public develop age guy any tough.,2008-09-13,Closed,2009-11-29,673ef5fd87ae6fb631001234
3713,Murder,General require piece whatever according than section six.,2023-08-31,Pending,2011-07-04,673ef5fd7553e94d39001234
3714,Theft,Poor his learn against lot they final maybe early.,2017-05-29,Pending,2005-05-21,673ef5fde36286b94d001234
3715,Theft,Live pretty research they who into.,2021-07-22,Closed,2018-10-25,673ef5fdd2d2c6e244001234
3716,Kidnapping,Physical forget daughter course tend where sport dark.,2019-03-11,Investigating,2012-01-23,673ef5fd1b32a022c5001234
3717,Murder,Generation sister pass down spring protect decision various research learn garden operation.,2023-09-18,Closed,2006-09-05,673ef5fd240c945bb7001234
3718,Murder,Value base network heavy see another arrive pretty born behind game scene.,2006-09-30,Closed,2014-08-25,673ef5fd9d068c869f001234
3719,Kidnapping,Safe make north attorney use dream.,2022-12-12,Closed,2006-03-05,673ef5fd9e740b84bb001234
3720,Theft,Upon radio other gun onto if agency scene.,2018-08-23,Pending,2012-07-21,673ef5fd532b81fa22001234
3721,Kidnapping,Base business available draw develop ever know.,2006-12-17,Investigating,2007-04-21,673ef5fd9e406957d4001234
3722,Theft,Executive your late because garden fire assume why plant attention weight.,2018-12-26,Closed,2018-06-18,673ef5fd56e6a93212001234
3723,Kidnapping,Beyond full should organization here again oil protect response agency.,2008-02-20,Closed,2016-07-14,673ef5fdafa299a4d1001234
3724,Murder,Way author second site claim spend here.,2016-03-10,Investigating,2020-01-15,673ef5fd4172f31012001234
3725,Murder,New require behavior travel participant free to necessary life stuff election.,2014-05-14,Investigating,2016-02-25,673ef5fd94ef7214c4001234
3726,Kidnapping,Movement turn well least certainly both hard brother their lawyer never should.,2013-05-05,Investigating,2012-12-28,673ef5fd9fe77ac706001234
3727,Theft,Arrive yeah head doctor forward item.,2014-09-13,Closed,2008-04-25,673ef5fdd3802b1dc0001234
3728,Kidnapping,Especially short end wear white begin.,2007-01-13,Closed,2007-06-29,673ef5fd460b491b91001234
3729,Theft,Into vote visit authority maintain report mission foreign.,2013-05-01,Pending,2015-03-06,673ef5fdcb16b8498f001234
3730,Murder,Check senior none positive history above worry measure play week.,2024-03-24,Closed,2013-10-09,673ef5fdd8c24ca8f2001234
